timestamp,cam2,cam4,cam6,angleX,angleY,angleZ
20250222_155625,img/cam3_20250222_155625.jpg,img/cam7_20250222_155625.jpg,img/cam8_20250222_155625.jpg,11.89,10.33,3.78
20250222_155626,img/cam3_20250222_155626.jpg,img/cam7_20250222_155626.jpg,img/cam8_20250222_155626.jpg,11.7,10.12,4.05
20250222_155626,img/cam3_20250222_155626.jpg,img/cam7_20250222_155626.jpg,img/cam8_20250222_155626.jpg,10.99,10.49,-0.82
20250222_155627,img/cam3_20250222_155627.jpg,img/cam7_20250222_155627.jpg,img/cam8_20250222_155627.jpg,10.42,10.87,-7.37
20250222_155627,img/cam3_20250222_155627.jpg,img/cam7_20250222_155627.jpg,img/cam8_20250222_155627.jpg,10.99,10.55,-2.98
20250222_155629,img/cam3_20250222_155629.jpg,img/cam7_20250222_155629.jpg,img/cam8_20250222_155629.jpg,10.59,10.58,-12.46
20250222_155629,img/cam3_20250222_155629.jpg,img/cam7_20250222_155629.jpg,img/cam8_20250222_155629.jpg,11.05,10.77,-13.05
20250222_155630,img/cam3_20250222_155630.jpg,img/cam7_20250222_155630.jpg,img/cam8_20250222_155630.jpg,11.58,11.1,-13.89
20250222_155631,img/cam3_20250222_155631.jpg,img/cam7_20250222_155631.jpg,img/cam8_20250222_155631.jpg,12.43,10.58,-10.74
20250222_155631,img/cam3_20250222_155631.jpg,img/cam7_20250222_155631.jpg,img/cam8_20250222_155631.jpg,12.9,10.8,-11.39
20250222_155632,img/cam3_20250222_155632.jpg,img/cam7_20250222_155632.jpg,img/cam8_20250222_155632.jpg,13.5,10.84,-11.61
20250222_155632,img/cam3_20250222_155632.jpg,img/cam7_20250222_155632.jpg,img/cam8_20250222_155632.jpg,13.57,11.33,-15.34
20250222_155633,img/cam3_20250222_155633.jpg,img/cam7_20250222_155633.jpg,img/cam8_20250222_155633.jpg,13.98,12.01,-18.2
20250222_155633,img/cam3_20250222_155633.jpg,img/cam7_20250222_155633.jpg,img/cam8_20250222_155633.jpg,14.55,12.05,-23.64
20250222_155634,img/cam3_20250222_155634.jpg,img/cam7_20250222_155634.jpg,img/cam8_20250222_155634.jpg,15.58,12.47,-25.69
20250222_155634,img/cam3_20250222_155634.jpg,img/cam7_20250222_155634.jpg,img/cam8_20250222_155634.jpg,16.01,13.64,-31.73
20250222_155635,img/cam3_20250222_155635.jpg,img/cam7_20250222_155635.jpg,img/cam8_20250222_155635.jpg,18.09,13.81,-23.16
20250222_155635,img/cam3_20250222_155635.jpg,img/cam7_20250222_155635.jpg,img/cam8_20250222_155635.jpg,18.8,14.39,-23.99
20250222_155636,img/cam3_20250222_155636.jpg,img/cam7_20250222_155636.jpg,img/cam8_20250222_155636.jpg,19.76,14.53,-24.38
20250222_155636,img/cam3_20250222_155636.jpg,img/cam7_20250222_155636.jpg,img/cam8_20250222_155636.jpg,20.66,15.01,-27.44
20250222_155637,img/cam3_20250222_155637.jpg,img/cam7_20250222_155637.jpg,img/cam8_20250222_155637.jpg,21.45,15.41,-26.47
20250222_155637,img/cam3_20250222_155637.jpg,img/cam7_20250222_155637.jpg,img/cam8_20250222_155637.jpg,23.11,15.42,-18.26
20250222_155638,img/cam3_20250222_155638.jpg,img/cam7_20250222_155638.jpg,img/cam8_20250222_155638.jpg,23.57,15.48,-17.34
20250222_155638,img/cam3_20250222_155638.jpg,img/cam7_20250222_155638.jpg,img/cam8_20250222_155638.jpg,24.8,15.28,-10.49
20250222_155639,img/cam3_20250222_155639.jpg,img/cam7_20250222_155639.jpg,img/cam8_20250222_155639.jpg,25.01,15.87,-10.11
20250222_155639,img/cam3_20250222_155639.jpg,img/cam7_20250222_155639.jpg,img/cam8_20250222_155639.jpg,25.42,15.92,-5.04
20250222_155640,img/cam3_20250222_155640.jpg,img/cam7_20250222_155640.jpg,img/cam8_20250222_155640.jpg,25.04,16.08,-6.61
20250222_155640,img/cam3_20250222_155640.jpg,img/cam7_20250222_155640.jpg,img/cam8_20250222_155640.jpg,24.69,15.97,-9.39
20250222_155641,img/cam3_20250222_155641.jpg,img/cam7_20250222_155641.jpg,img/cam8_20250222_155641.jpg,24.41,16.32,-15.63
20250222_155641,img/cam3_20250222_155641.jpg,img/cam7_20250222_155641.jpg,img/cam8_20250222_155641.jpg,24.68,16.27,-15.54
20250222_155642,img/cam3_20250222_155642.jpg,img/cam7_20250222_155642.jpg,img/cam8_20250222_155642.jpg,25.47,16.47,-11.06
20250222_155642,img/cam3_20250222_155642.jpg,img/cam7_20250222_155642.jpg,img/cam8_20250222_155642.jpg,25.54,16.4,-11.42
20250222_155643,img/cam3_20250222_155643.jpg,img/cam7_20250222_155643.jpg,img/cam8_20250222_155643.jpg,25.99,16.01,-8.25
20250222_155643,img/cam3_20250222_155643.jpg,img/cam7_20250222_155643.jpg,img/cam8_20250222_155643.jpg,25.95,16.4,-8.45
20250222_155644,img/cam3_20250222_155644.jpg,img/cam7_20250222_155644.jpg,img/cam8_20250222_155644.jpg,25.96,16.76,-8.73
20250222_155644,img/cam3_20250222_155644.jpg,img/cam7_20250222_155644.jpg,img/cam8_20250222_155644.jpg,25.77,16.86,-9.91
20250222_155645,img/cam3_20250222_155645.jpg,img/cam7_20250222_155645.jpg,img/cam8_20250222_155645.jpg,25.56,17.15,-12.98
20250222_155645,img/cam3_20250222_155645.jpg,img/cam7_20250222_155645.jpg,img/cam8_20250222_155645.jpg,25.6,17.5,-13.7
20250222_155646,img/cam3_20250222_155646.jpg,img/cam7_20250222_155646.jpg,img/cam8_20250222_155646.jpg,25.51,17.42,-14.52
20250222_155646,img/cam3_20250222_155646.jpg,img/cam7_20250222_155646.jpg,img/cam8_20250222_155646.jpg,25.63,17.56,-15.63
20250222_155647,img/cam3_20250222_155647.jpg,img/cam7_20250222_155647.jpg,img/cam8_20250222_155647.jpg,26.36,17.02,-14.18
20250222_155647,img/cam3_20250222_155647.jpg,img/cam7_20250222_155647.jpg,img/cam8_20250222_155647.jpg,26.96,17.15,-12.72
20250222_155648,img/cam3_20250222_155648.jpg,img/cam7_20250222_155648.jpg,img/cam8_20250222_155648.jpg,27.92,17.1,-4.06
20250222_155648,img/cam3_20250222_155648.jpg,img/cam7_20250222_155648.jpg,img/cam8_20250222_155648.jpg,28.96,17.07,9.14
20250222_155649,img/cam3_20250222_155649.jpg,img/cam7_20250222_155649.jpg,img/cam8_20250222_155649.jpg,29.31,17.43,20.11
20250222_155649,img/cam3_20250222_155649.jpg,img/cam7_20250222_155649.jpg,img/cam8_20250222_155649.jpg,29.05,18.29,26.73
20250222_155650,img/cam3_20250222_155650.jpg,img/cam7_20250222_155650.jpg,img/cam8_20250222_155650.jpg,28.68,19.28,33.11
20250222_155650,img/cam3_20250222_155650.jpg,img/cam7_20250222_155650.jpg,img/cam8_20250222_155650.jpg,27.64,21.64,45.72
20250222_155651,img/cam3_20250222_155651.jpg,img/cam7_20250222_155651.jpg,img/cam8_20250222_155651.jpg,26.75,23.28,51.94
20250222_155651,img/cam3_20250222_155651.jpg,img/cam7_20250222_155651.jpg,img/cam8_20250222_155651.jpg,26.11,26.44,67.98
20250222_155654,img/cam3_20250222_155654.jpg,img/cam7_20250222_155654.jpg,img/cam8_20250222_155654.jpg,16.33,43.9,22.4
20250222_155654,img/cam3_20250222_155654.jpg,img/cam7_20250222_155654.jpg,img/cam8_20250222_155654.jpg,14.9,44.35,16.44
20250222_155655,img/cam3_20250222_155655.jpg,img/cam7_20250222_155655.jpg,img/cam8_20250222_155655.jpg,13.05,44.86,0.77
20250222_155655,img/cam3_20250222_155655.jpg,img/cam7_20250222_155655.jpg,img/cam8_20250222_155655.jpg,13.04,44.75,-0.57
20250222_155656,img/cam3_20250222_155656.jpg,img/cam7_20250222_155656.jpg,img/cam8_20250222_155656.jpg,13.19,44.38,-3.08
20250222_155656,img/cam3_20250222_155656.jpg,img/cam7_20250222_155656.jpg,img/cam8_20250222_155656.jpg,13.7,44.08,-0.51
20250222_155657,img/cam3_20250222_155657.jpg,img/cam7_20250222_155657.jpg,img/cam8_20250222_155657.jpg,13.68,44.5,-1.42
20250222_155657,img/cam3_20250222_155657.jpg,img/cam7_20250222_155657.jpg,img/cam8_20250222_155657.jpg,13.5,44.79,-2.41
20250222_155658,img/cam3_20250222_155658.jpg,img/cam7_20250222_155658.jpg,img/cam8_20250222_155658.jpg,12.87,45.95,-9.93
20250222_155658,img/cam3_20250222_155658.jpg,img/cam7_20250222_155658.jpg,img/cam8_20250222_155658.jpg,12.21,46.65,-21.31
20250222_155659,img/cam3_20250222_155659.jpg,img/cam7_20250222_155659.jpg,img/cam8_20250222_155659.jpg,13.11,46.96,-28.62
20250222_155659,img/cam3_20250222_155659.jpg,img/cam7_20250222_155659.jpg,img/cam8_20250222_155659.jpg,14.95,46.72,-24.31
20250222_155700,img/cam3_20250222_155700.jpg,img/cam7_20250222_155700.jpg,img/cam8_20250222_155700.jpg,16.25,46.64,-23.67
20250222_155700,img/cam3_20250222_155700.jpg,img/cam7_20250222_155700.jpg,img/cam8_20250222_155700.jpg,17.62,46.47,-22.78
20250222_155701,img/cam3_20250222_155701.jpg,img/cam7_20250222_155701.jpg,img/cam8_20250222_155701.jpg,18.98,46.15,-21.84
20250222_155701,img/cam3_20250222_155701.jpg,img/cam7_20250222_155701.jpg,img/cam8_20250222_155701.jpg,19.63,46.18,-22.37
20250222_155702,img/cam3_20250222_155702.jpg,img/cam7_20250222_155702.jpg,img/cam8_20250222_155702.jpg,20.12,46.2,-23.13
20250222_155702,img/cam3_20250222_155702.jpg,img/cam7_20250222_155702.jpg,img/cam8_20250222_155702.jpg,20.14,46.41,-26.51
20250222_155703,img/cam3_20250222_155703.jpg,img/cam7_20250222_155703.jpg,img/cam8_20250222_155703.jpg,20.64,46.4,-27.08
20250222_155703,img/cam3_20250222_155703.jpg,img/cam7_20250222_155703.jpg,img/cam8_20250222_155703.jpg,20.96,46.3,-27.47
20250222_155721,img/cam3_20250222_155721.jpg,img/cam7_20250222_155721.jpg,img/cam8_20250222_155721.jpg,38.17,52.72,70.18
20250222_155913,img/cam3_20250222_155913.jpg,img/cam7_20250222_155913.jpg,img/cam8_20250222_155913.jpg,4.77,59.18,-32.39
20250222_155913,img/cam3_20250222_155913.jpg,img/cam7_20250222_155913.jpg,img/cam8_20250222_155913.jpg,4.73,59.21,-33.39
20250222_155914,img/cam3_20250222_155914.jpg,img/cam7_20250222_155914.jpg,img/cam8_20250222_155914.jpg,4.26,59.47,-38.23
20250222_155914,img/cam3_20250222_155914.jpg,img/cam7_20250222_155914.jpg,img/cam8_20250222_155914.jpg,5.11,59.23,-37.62
20250222_155915,img/cam3_20250222_155915.jpg,img/cam7_20250222_155915.jpg,img/cam8_20250222_155915.jpg,5.78,59.31,-34.47
20250222_155915,img/cam3_20250222_155915.jpg,img/cam7_20250222_155915.jpg,img/cam8_20250222_155915.jpg,5.83,59.19,-34.62
20250222_155916,img/cam3_20250222_155916.jpg,img/cam7_20250222_155916.jpg,img/cam8_20250222_155916.jpg,5.77,58.99,-34.99
20250222_155916,img/cam3_20250222_155916.jpg,img/cam7_20250222_155916.jpg,img/cam8_20250222_155916.jpg,5.99,58.58,-31.7
20250222_155917,img/cam3_20250222_155917.jpg,img/cam7_20250222_155917.jpg,img/cam8_20250222_155917.jpg,6.12,58.37,-27.21
20250222_155917,img/cam3_20250222_155917.jpg,img/cam7_20250222_155917.jpg,img/cam8_20250222_155917.jpg,6.14,58.59,-27.26
20250222_160053,img/cam3_20250222_160053.jpg,img/cam7_20250222_160053.jpg,img/cam8_20250222_160053.jpg,0.08,3.86,28.5
20250222_160053,img/cam3_20250222_160053.jpg,img/cam7_20250222_160053.jpg,img/cam8_20250222_160053.jpg,-0.24,4.03,32.66
20250222_160054,img/cam3_20250222_160054.jpg,img/cam7_20250222_160054.jpg,img/cam8_20250222_160054.jpg,-0.68,4.63,37.65
20250222_160054,img/cam3_20250222_160054.jpg,img/cam7_20250222_160054.jpg,img/cam8_20250222_160054.jpg,-1.72,5.44,38.08
20250222_160055,img/cam3_20250222_160055.jpg,img/cam7_20250222_160055.jpg,img/cam8_20250222_160055.jpg,-3.64,6.65,30.28
20250222_160055,img/cam3_20250222_160055.jpg,img/cam7_20250222_160055.jpg,img/cam8_20250222_160055.jpg,-4.84,7.23,27.82
20250222_160056,img/cam3_20250222_160056.jpg,img/cam7_20250222_160056.jpg,img/cam8_20250222_160056.jpg,-5.75,7.68,24.02
20250222_160056,img/cam3_20250222_160056.jpg,img/cam7_20250222_160056.jpg,img/cam8_20250222_160056.jpg,-7.42,8.53,11.76
20250222_160057,img/cam3_20250222_160057.jpg,img/cam7_20250222_160057.jpg,img/cam8_20250222_160057.jpg,-8.44,9.0,-0.35
20250222_160057,img/cam3_20250222_160057.jpg,img/cam7_20250222_160057.jpg,img/cam8_20250222_160057.jpg,-8.2,8.98,-0.91
20250222_160058,img/cam3_20250222_160058.jpg,img/cam7_20250222_160058.jpg,img/cam8_20250222_160058.jpg,-8.08,9.15,-6.07
20250222_160058,img/cam3_20250222_160058.jpg,img/cam7_20250222_160058.jpg,img/cam8_20250222_160058.jpg,-7.61,9.11,-8.46
20250222_160059,img/cam3_20250222_160059.jpg,img/cam7_20250222_160059.jpg,img/cam8_20250222_160059.jpg,-6.8,9.34,-10.6
20250222_160059,img/cam3_20250222_160059.jpg,img/cam7_20250222_160059.jpg,img/cam8_20250222_160059.jpg,-5.79,9.29,-7.86
20250222_160100,img/cam3_20250222_160100.jpg,img/cam7_20250222_160100.jpg,img/cam8_20250222_160100.jpg,-4.48,9.04,0.57
20250222_160100,img/cam3_20250222_160100.jpg,img/cam7_20250222_160100.jpg,img/cam8_20250222_160100.jpg,-3.95,9.04,5.89
20250222_160101,img/cam3_20250222_160101.jpg,img/cam7_20250222_160101.jpg,img/cam8_20250222_160101.jpg,-4.18,9.17,2.95
20250222_160101,img/cam3_20250222_160101.jpg,img/cam7_20250222_160101.jpg,img/cam8_20250222_160101.jpg,-4.94,9.62,-7.71
20250222_160102,img/cam3_20250222_160102.jpg,img/cam7_20250222_160102.jpg,img/cam8_20250222_160102.jpg,-4.34,9.71,-8.33
20250222_160102,img/cam3_20250222_160102.jpg,img/cam7_20250222_160102.jpg,img/cam8_20250222_160102.jpg,-3.62,10.04,-8.92
20250222_160103,img/cam3_20250222_160103.jpg,img/cam7_20250222_160103.jpg,img/cam8_20250222_160103.jpg,-2.67,9.77,-6.26
20250222_160103,img/cam3_20250222_160103.jpg,img/cam7_20250222_160103.jpg,img/cam8_20250222_160103.jpg,-1.57,9.45,0.97
20250222_160104,img/cam3_20250222_160104.jpg,img/cam7_20250222_160104.jpg,img/cam8_20250222_160104.jpg,-1.16,9.26,2.98
20250222_160104,img/cam3_20250222_160104.jpg,img/cam7_20250222_160104.jpg,img/cam8_20250222_160104.jpg,-1.04,9.26,3.32
20250222_160105,img/cam3_20250222_160105.jpg,img/cam7_20250222_160105.jpg,img/cam8_20250222_160105.jpg,-0.78,9.12,6.09
20250222_160105,img/cam3_20250222_160105.jpg,img/cam7_20250222_160105.jpg,img/cam8_20250222_160105.jpg,-0.43,9.2,10.85
20250222_160106,img/cam3_20250222_160106.jpg,img/cam7_20250222_160106.jpg,img/cam8_20250222_160106.jpg,-0.95,9.27,11.06
20250222_160106,img/cam3_20250222_160106.jpg,img/cam7_20250222_160106.jpg,img/cam8_20250222_160106.jpg,-1.32,9.4,9.51
20250222_160107,img/cam3_20250222_160107.jpg,img/cam7_20250222_160107.jpg,img/cam8_20250222_160107.jpg,-2.31,9.9,1.7
20250222_160107,img/cam3_20250222_160107.jpg,img/cam7_20250222_160107.jpg,img/cam8_20250222_160107.jpg,-1.92,9.88,2.34
20250222_160108,img/cam3_20250222_160108.jpg,img/cam7_20250222_160108.jpg,img/cam8_20250222_160108.jpg,-1.32,10.08,5.27
20250222_160108,img/cam3_20250222_160108.jpg,img/cam7_20250222_160108.jpg,img/cam8_20250222_160108.jpg,-1.21,9.67,5.14
20250222_160109,img/cam3_20250222_160109.jpg,img/cam7_20250222_160109.jpg,img/cam8_20250222_160109.jpg,-1.48,9.57,4.55
20250222_160109,img/cam3_20250222_160109.jpg,img/cam7_20250222_160109.jpg,img/cam8_20250222_160109.jpg,-1.55,9.51,4.42
20250222_160110,img/cam3_20250222_160110.jpg,img/cam7_20250222_160110.jpg,img/cam8_20250222_160110.jpg,-1.78,9.22,2.44
20250222_160110,img/cam3_20250222_160110.jpg,img/cam7_20250222_160110.jpg,img/cam8_20250222_160110.jpg,-1.63,9.77,0.84
20250222_160111,img/cam3_20250222_160111.jpg,img/cam7_20250222_160111.jpg,img/cam8_20250222_160111.jpg,-1.45,9.42,0.68
20250222_160111,img/cam3_20250222_160111.jpg,img/cam7_20250222_160111.jpg,img/cam8_20250222_160111.jpg,-1.57,9.48,-0.94
20250222_160112,img/cam3_20250222_160112.jpg,img/cam7_20250222_160112.jpg,img/cam8_20250222_160112.jpg,-2.13,9.79,-10.55
20250222_160112,img/cam3_20250222_160112.jpg,img/cam7_20250222_160112.jpg,img/cam8_20250222_160112.jpg,-1.6,10.56,-17.89
20250222_160113,img/cam3_20250222_160113.jpg,img/cam7_20250222_160113.jpg,img/cam8_20250222_160113.jpg,-0.75,11.33,-21.77
20250222_160113,img/cam3_20250222_160113.jpg,img/cam7_20250222_160113.jpg,img/cam8_20250222_160113.jpg,0.16,11.57,-23.45
20250222_160114,img/cam3_20250222_160114.jpg,img/cam7_20250222_160114.jpg,img/cam8_20250222_160114.jpg,1.65,12.39,-26.18
20250222_160114,img/cam3_20250222_160114.jpg,img/cam7_20250222_160114.jpg,img/cam8_20250222_160114.jpg,3.11,13.19,-25.05
20250222_160115,img/cam3_20250222_160115.jpg,img/cam7_20250222_160115.jpg,img/cam8_20250222_160115.jpg,5.38,13.18,-16.4
20250222_160115,img/cam3_20250222_160115.jpg,img/cam7_20250222_160115.jpg,img/cam8_20250222_160115.jpg,6.75,13.53,-13.71
20250222_160116,img/cam3_20250222_160116.jpg,img/cam7_20250222_160116.jpg,img/cam8_20250222_160116.jpg,7.58,13.76,-15.34
20250222_160116,img/cam3_20250222_160116.jpg,img/cam7_20250222_160116.jpg,img/cam8_20250222_160116.jpg,8.68,14.15,-14.86
20250222_160117,img/cam3_20250222_160117.jpg,img/cam7_20250222_160117.jpg,img/cam8_20250222_160117.jpg,9.62,13.28,-12.09
20250222_160117,img/cam3_20250222_160117.jpg,img/cam7_20250222_160117.jpg,img/cam8_20250222_160117.jpg,11.16,13.09,-2.8
20250222_160118,img/cam3_20250222_160118.jpg,img/cam7_20250222_160118.jpg,img/cam8_20250222_160118.jpg,11.05,13.05,-4.19
20250222_160118,img/cam3_20250222_160118.jpg,img/cam7_20250222_160118.jpg,img/cam8_20250222_160118.jpg,10.82,13.4,-10.66
20250222_160119,img/cam3_20250222_160119.jpg,img/cam7_20250222_160119.jpg,img/cam8_20250222_160119.jpg,10.77,13.84,-17.37
20250222_160119,img/cam3_20250222_160119.jpg,img/cam7_20250222_160119.jpg,img/cam8_20250222_160119.jpg,11.83,14.12,-17.76
20250222_160120,img/cam3_20250222_160120.jpg,img/cam7_20250222_160120.jpg,img/cam8_20250222_160120.jpg,12.4,14.45,-22.14
20250222_160121,img/cam3_20250222_160121.jpg,img/cam7_20250222_160121.jpg,img/cam8_20250222_160121.jpg,13.33,14.95,-23.27
20250222_160121,img/cam3_20250222_160121.jpg,img/cam7_20250222_160121.jpg,img/cam8_20250222_160121.jpg,14.73,14.41,-24.59
20250222_160122,img/cam3_20250222_160122.jpg,img/cam7_20250222_160122.jpg,img/cam8_20250222_160122.jpg,16.85,14.76,-17.33
20250222_160122,img/cam3_20250222_160122.jpg,img/cam7_20250222_160122.jpg,img/cam8_20250222_160122.jpg,17.83,14.54,-12.53
20250222_160123,img/cam3_20250222_160123.jpg,img/cam7_20250222_160123.jpg,img/cam8_20250222_160123.jpg,18.03,14.87,-19.71
20250222_160123,img/cam3_20250222_160123.jpg,img/cam7_20250222_160123.jpg,img/cam8_20250222_160123.jpg,18.92,13.9,-20.63
20250222_160124,img/cam3_20250222_160124.jpg,img/cam7_20250222_160124.jpg,img/cam8_20250222_160124.jpg,19.63,14.51,-21.76
20250222_160124,img/cam3_20250222_160124.jpg,img/cam7_20250222_160124.jpg,img/cam8_20250222_160124.jpg,20.81,14.68,-16.53
20250222_160125,img/cam3_20250222_160125.jpg,img/cam7_20250222_160125.jpg,img/cam8_20250222_160125.jpg,20.52,15.86,-21.52
20250222_160125,img/cam3_20250222_160125.jpg,img/cam7_20250222_160125.jpg,img/cam8_20250222_160125.jpg,20.12,16.34,-33.54
20250222_160126,img/cam3_20250222_160126.jpg,img/cam7_20250222_160126.jpg,img/cam8_20250222_160126.jpg,20.98,17.72,-46.04
20250222_160126,img/cam3_20250222_160126.jpg,img/cam7_20250222_160126.jpg,img/cam8_20250222_160126.jpg,23.93,17.92,-30.87
20250222_160127,img/cam3_20250222_160127.jpg,img/cam7_20250222_160127.jpg,img/cam8_20250222_160127.jpg,26.24,17.41,-18.58
20250222_160127,img/cam3_20250222_160127.jpg,img/cam7_20250222_160127.jpg,img/cam8_20250222_160127.jpg,26.57,17.1,-19.24
20250222_160128,img/cam3_20250222_160128.jpg,img/cam7_20250222_160128.jpg,img/cam8_20250222_160128.jpg,27.08,17.19,-19.5
20250222_160128,img/cam3_20250222_160128.jpg,img/cam7_20250222_160128.jpg,img/cam8_20250222_160128.jpg,27.24,17.13,-23.02
20250222_160129,img/cam3_20250222_160129.jpg,img/cam7_20250222_160129.jpg,img/cam8_20250222_160129.jpg,27.13,17.53,-28.7
20250222_160129,img/cam3_20250222_160129.jpg,img/cam7_20250222_160129.jpg,img/cam8_20250222_160129.jpg,27.85,17.69,-31.48
20250222_160130,img/cam3_20250222_160130.jpg,img/cam7_20250222_160130.jpg,img/cam8_20250222_160130.jpg,28.8,18.24,-29.57
20250222_160130,img/cam3_20250222_160130.jpg,img/cam7_20250222_160130.jpg,img/cam8_20250222_160130.jpg,29.51,18.15,-31.09
20250222_160131,img/cam3_20250222_160131.jpg,img/cam7_20250222_160131.jpg,img/cam8_20250222_160131.jpg,29.68,18.83,-42.34
20250222_160131,img/cam3_20250222_160131.jpg,img/cam7_20250222_160131.jpg,img/cam8_20250222_160131.jpg,32.24,19.24,-33.08
20250222_160132,img/cam3_20250222_160132.jpg,img/cam7_20250222_160132.jpg,img/cam8_20250222_160132.jpg,34.02,18.87,-17.84
20250222_160132,img/cam3_20250222_160132.jpg,img/cam7_20250222_160132.jpg,img/cam8_20250222_160132.jpg,34.03,19.52,-16.56
20250222_160133,img/cam3_20250222_160133.jpg,img/cam7_20250222_160133.jpg,img/cam8_20250222_160133.jpg,35.47,18.26,-0.64
20250222_160133,img/cam3_20250222_160133.jpg,img/cam7_20250222_160133.jpg,img/cam8_20250222_160133.jpg,37.28,18.38,22.67
20250222_160134,img/cam3_20250222_160134.jpg,img/cam7_20250222_160134.jpg,img/cam8_20250222_160134.jpg,37.95,19.48,45.25
20250222_160134,img/cam3_20250222_160134.jpg,img/cam7_20250222_160134.jpg,img/cam8_20250222_160134.jpg,38.0,22.26,55.28
20250222_160135,img/cam3_20250222_160135.jpg,img/cam7_20250222_160135.jpg,img/cam8_20250222_160135.jpg,37.45,26.05,55.28
20250222_160135,img/cam3_20250222_160135.jpg,img/cam7_20250222_160135.jpg,img/cam8_20250222_160135.jpg,35.45,30.04,53.35
20250222_160136,img/cam3_20250222_160136.jpg,img/cam7_20250222_160136.jpg,img/cam8_20250222_160136.jpg,32.61,32.98,39.33
20250222_160136,img/cam3_20250222_160136.jpg,img/cam7_20250222_160136.jpg,img/cam8_20250222_160136.jpg,28.6,35.3,16.39
20250222_160137,img/cam3_20250222_160137.jpg,img/cam7_20250222_160137.jpg,img/cam8_20250222_160137.jpg,26.15,36.8,-2.21
20250222_160137,img/cam3_20250222_160137.jpg,img/cam7_20250222_160137.jpg,img/cam8_20250222_160137.jpg,26.16,36.96,-1.64
20250222_160138,img/cam3_20250222_160138.jpg,img/cam7_20250222_160138.jpg,img/cam8_20250222_160138.jpg,26.36,37.05,1.9
20250222_160138,img/cam3_20250222_160138.jpg,img/cam7_20250222_160138.jpg,img/cam8_20250222_160138.jpg,25.77,37.03,0.56
20250222_160139,img/cam3_20250222_160139.jpg,img/cam7_20250222_160139.jpg,img/cam8_20250222_160139.jpg,24.7,37.25,-8.26
20250222_160139,img/cam3_20250222_160139.jpg,img/cam7_20250222_160139.jpg,img/cam8_20250222_160139.jpg,25.38,37.4,-1.81
20250222_160140,img/cam3_20250222_160140.jpg,img/cam7_20250222_160140.jpg,img/cam8_20250222_160140.jpg,25.17,37.66,-2.24
20250222_160140,img/cam3_20250222_160140.jpg,img/cam7_20250222_160140.jpg,img/cam8_20250222_160140.jpg,25.16,37.38,-1.84
20250222_160141,img/cam3_20250222_160141.jpg,img/cam7_20250222_160141.jpg,img/cam8_20250222_160141.jpg,25.65,37.2,4.69
20250222_160141,img/cam3_20250222_160141.jpg,img/cam7_20250222_160141.jpg,img/cam8_20250222_160141.jpg,25.4,36.95,4.8
20250222_160142,img/cam3_20250222_160142.jpg,img/cam7_20250222_160142.jpg,img/cam8_20250222_160142.jpg,23.88,37.32,-1.28
20250222_160142,img/cam3_20250222_160142.jpg,img/cam7_20250222_160142.jpg,img/cam8_20250222_160142.jpg,23.63,38.04,-4.8
20250222_160143,img/cam3_20250222_160143.jpg,img/cam7_20250222_160143.jpg,img/cam8_20250222_160143.jpg,23.5,38.09,-7.28
20250222_160143,img/cam3_20250222_160143.jpg,img/cam7_20250222_160143.jpg,img/cam8_20250222_160143.jpg,24.0,37.76,-6.91
20250222_160144,img/cam3_20250222_160144.jpg,img/cam7_20250222_160144.jpg,img/cam8_20250222_160144.jpg,24.04,37.44,-11.09
20250222_160144,img/cam3_20250222_160144.jpg,img/cam7_20250222_160144.jpg,img/cam8_20250222_160144.jpg,24.65,37.62,-12.32
20250222_160145,img/cam3_20250222_160145.jpg,img/cam7_20250222_160145.jpg,img/cam8_20250222_160145.jpg,25.12,38.44,-13.58
20250222_160145,img/cam3_20250222_160145.jpg,img/cam7_20250222_160145.jpg,img/cam8_20250222_160145.jpg,25.59,37.45,-14.16
20250222_160146,img/cam3_20250222_160146.jpg,img/cam7_20250222_160146.jpg,img/cam8_20250222_160146.jpg,26.67,38.35,-11.03
20250222_160146,img/cam3_20250222_160146.jpg,img/cam7_20250222_160146.jpg,img/cam8_20250222_160146.jpg,27.15,38.33,-9.76
20250222_160147,img/cam3_20250222_160147.jpg,img/cam7_20250222_160147.jpg,img/cam8_20250222_160147.jpg,27.36,38.01,-10.17
20250222_160147,img/cam3_20250222_160147.jpg,img/cam7_20250222_160147.jpg,img/cam8_20250222_160147.jpg,27.42,37.88,-12.79
20250222_160148,img/cam3_20250222_160148.jpg,img/cam7_20250222_160148.jpg,img/cam8_20250222_160148.jpg,27.34,38.62,-20.62
20250222_160148,img/cam3_20250222_160148.jpg,img/cam7_20250222_160148.jpg,img/cam8_20250222_160148.jpg,27.78,39.11,-25.79
20250222_160149,img/cam3_20250222_160149.jpg,img/cam7_20250222_160149.jpg,img/cam8_20250222_160149.jpg,28.48,39.84,-31.42
20250222_160149,img/cam3_20250222_160149.jpg,img/cam7_20250222_160149.jpg,img/cam8_20250222_160149.jpg,29.85,40.58,-31.63
20250222_160150,img/cam3_20250222_160150.jpg,img/cam7_20250222_160150.jpg,img/cam8_20250222_160150.jpg,31.42,40.36,-31.5
20250222_160150,img/cam3_20250222_160150.jpg,img/cam7_20250222_160150.jpg,img/cam8_20250222_160150.jpg,33.24,41.38,-34.53
